year,month,language_name,commit_count,quarter,year_rank,quarter_rank
2017,5,Python,4663529,2,3,2
2017,9,R,167671,3,54,54
2017,11,VimL,23354,4,126,26
2017,5,Java,1662631,2,14,24
2017,7,DIGITAL Command Language,184213,3,52,68
2017,7,VimL,24240,3,126,26
2017,5,Thrift,134544,2,76,90
2017,2,AngelScript,13093,1,175,197
2017,10,TypeScript,534386,4,25,42
2017,3,AngelScript,12558,1,175,197
2017,5,QML,88455,2,84,103
2017,11,Metal,15107,4,159,194
2017,9,ASP.NET,7636,3,197,242
2017,7,Elixir,29123,3,116,134
2017,8,Awk,634783,3,23,9
2017,3,HCL,253958,1,59,96
2017,9,UrWeb,617,3,275,269
2017,9,Volt,1273,3,259,243
2017,6,Hack,119338,2,65,89
2017,10,OCaml,91910,4,97,101
2017,5,Perl6,44182,2,113,61
2017,4,Modelica,1572,2,299,307
2017,5,Io,4552,2,224,174
2017,12,SaltStack,47340,4,46,71
2017,8,Verilog,20735,3,140,161
2017,6,LLVM,268917,2,39,73
2017,12,RobotFramework,43005,4,104,155
2017,9,Reason,3034,3,240,280
2017,6,Pug,14799,2,161,211
2017,12,Io,2640,4,224,174
2017,2,Fluent,5363,1,213,251
2017,7,Stan,1137,3,298,339
2017,9,Stan,880,3,298,339
2017,8,LookML,179,3,379,313
2017,6,SQF,1677,2,279,242
2017,9,CartoCSS,446,3,326,252
2017,6,xBase,4889,2,222,265
2017,10,Xojo,127,4,395,405
2017,3,Singularity,278,1,343,368
2017,10,OpenQASM,2060,4,254,284
2017,4,Dhall,731,2,323,347
2017,12,APL,334,4,340,336
2017,1,Clarion,1631,1,283,181
2017,11,Marko,214,4,369,409
2017,6,ATS,41,2,407,289
2017,8,Golo,29,3,426,401
2017,9,GSC,870,3,320,340
2017,5,Tea,40,2,431,422
2017,1,Fantom,440,1,354,314
2017,1,Graphviz (DOT),7407,1,201,158
2017,12,Nimrod,494,4,344,260
2017,2,Nimrod,566,1,344,260
2017,2,JFlex,3,1,459,291
2017,12,Ring,880,4,325,394
2017,1,C,3627190,1,7,3
2017,1,PowerShell,1456477,1,16,35
2017,8,PHP,968227,3,17,25
2017,3,ASP,139884,1,82,18
2017,10,PowerShell,904808,4,16,32
2017,5,Less,70947,2,92,127
2017,10,DIGITAL Command Language,145100,4,52,64
2017,10,Tcl,166779,4,49,49
2017,12,Vim script,176070,4,41,59
2017,3,ASP.NET,8406,1,197,248
2017,7,Xtend,5229,3,210,211
2017,12,Less,53693,4,92,121
2017,8,AppleScript,20804,3,133,79
2017,9,ASP,60714,3,82,19
2017,12,NSIS,127176,4,50,46
2017,12,Rich Text Format,32485,4,109,151
2017,5,Gnuplot,30761,2,121,128
2017,12,Nim,6360,4,179,209
2017,5,Yacc,588422,2,22,14
2017,9,Modelica,700,3,299,307
2017,3,Arc,12750,1,190,149
2017,12,Cython,27630,4,118,147
2017,9,PureBasic,78823,3,78,143
2017,10,Limbo,3770,4,228,245
2017,11,API Blueprint,2918,4,219,265
2017,11,VHDL,6890,4,193,188
2017,10,Pug,15080,4,161,206
2017,12,QML,75960,4,84,103
2017,7,Metal,12575,3,159,189
2017,8,F*,1502,3,278,333
2017,8,RobotFramework,43555,3,104,154
2017,4,UnrealScript,485207,2,32,10
2017,4,Stan,2324,2,298,339
2017,2,DM,128759,1,77,95
2017,12,Hy,2779,4,230,256
2017,2,LookML,214,1,379,311
2017,4,LookML,98,2,379,313
2017,1,Nunjucks,4781,1,217,265
2017,8,Common Workflow Language,1901,3,280,321
2017,12,Common Workflow Language,648,4,280,328
2017,5,HyPhy,6496,2,246,306
2017,10,Pony,417,4,318,326
2017,1,JSON,1040,1,311,336
2017,5,YAML,255,2,383,382
2017,2,DOT,94,1,427,42
2017,4,Modula-3,173,2,382,421
2017,2,Genshi,2715,1,258,242
2017,12,Agda,470,4,308,338
2017,8,Kit,52,3,432,439
2017,4,Golo,52,2,426,404
2017,2,ooc,123,1,410,333
2017,9,Open Policy Agent,699,3,316,336
2017,12,Boogie,34,4,412,427
2017,5,Macaulay2,65,2,409,436
2017,1,ShellSession,105,1,440,401
2017,6,HolyC,2,2,418,448
2017,1,HTML,5543787,1,2,13
2017,4,Objective-C,1651340,2,15,7
2017,8,JavaScript,3535946,3,4,12
2017,7,Batchfile,1635676,3,10,22
2017,8,Lua,624025,3,24,41
2017,2,Kotlin,140401,1,69,93
2017,5,TSQL,207332,2,55,88
2017,6,EJS,19220,2,147,188
2017,2,Fortran,102934,1,73,102
2017,7,Dart,20408,3,144,129
2017,2,Starlark,98926,1,79,121
2017,5,GCC Machine Description,5075,2,192,191
2017,6,Vim Snippet,37249,2,114,162
2017,3,Protocol Buffer,533082,1,34,45
2017,2,Scheme,104006,1,70,77
2017,6,Clojure,247912,2,45,20
2017,11,Mako,68591,4,83,56
2017,4,Twig,17596,2,148,177
2017,2,SAS,18368,1,164,118
2017,3,HolyC,64,1,418,443
2017,7,SaltStack,184386,3,46,65
2017,3,VCL,19727,1,160,198
2017,12,Pawn,46477,4,110,143
2017,11,TLA,10020,4,187,214
2017,10,PigLatin,4850,4,215,217
2017,8,LLVM,228388,3,39,74
2017,1,Max,12132,1,188,176
2017,3,ATS,96,1,407,282
2017,8,Boo,809,3,334,289
2017,12,ECL,633,4,310,315
2017,5,Ceylon,417,2,360,310
2017,3,XProc,8738,1,243,244
2017,5,Slim,2635,2,261,300
2017,5,xBase,4558,2,222,265
2017,9,Solidity,6290,3,214,273
2017,4,Singularity,475,2,343,364
2017,11,Closure Templates,1191,4,302,334
2017,10,Factor,378,4,348,318
2017,6,Pan,362,2,355,324
2017,8,G-code,4971,3,209,272
2017,12,LilyPond,2075,4,260,234
2017,10,Fennel,145,4,406,404
2017,10,LabVIEW,216,4,350,387
2017,10,kvlang,1006,4,336,345
2017,4,Ceylon,369,2,360,310
2017,1,KRL,183,1,356,365
2017,5,Isabelle,1616,2,262,284
2017,10,Markdown,116,4,374,421
2017,4,APL,465,2,340,325
2017,2,PowerBuilder,128,1,396,449
2017,12,Harbour,91,4,403,348
2017,3,Slice,796,1,331,363
2017,9,ShellSession,10,3,440,409
2017,1,Singularity,561,1,343,368
2017,9,Xojo,141,3,395,419
2017,7,Grace,6,3,442,442
2017,6,Nimrod,342,2,344,232
2017,12,ZAP,93,4,413,426
2017,8,Open Policy Agent,891,3,316,336
2017,9,NetLinx,73,3,401,394
2017,8,Scaml,76,3,411,418
2017,1,Futhark,237,1,393,402
2017,5,Wollok,31,2,435,447
2017,12,Wollok,1,4,435,459
2017,7,Wollok,6,3,435,448
2017,12,Ioke,4,4,439,381
2017,5,Curry,1,2,460,469
2017,4,R,205044,2,54,53
2017,9,Thrift,84925,3,76,86
2017,12,Objective-C,831979,4,15,7
2017,6,TypeScript,537528,2,25,44
2017,2,Jsonnet,11188,1,166,216
2017,3,ANTLR,123377,1,80,92
2017,4,ApacheConf,106898,2,85,47
2017,1,Nix,44257,1,112,142
2017,7,GDScript,2700,3,242,205
2017,12,Handlebars,26897,4,122,92
2017,1,YARA,923,1,293,321
2017,9,VHDL,7675,3,193,193
2017,9,Bison,7970,3,186,35
2017,2,Crystal,6962,1,183,229
2017,9,SmPL,24742,3,136,163
2017,12,Rascal,6993,4,171,226
2017,7,Rascal,10853,3,171,226
2017,2,Blade,7636,1,189,245
2017,2,Turing,1980,1,286,232
2017,2,UnrealScript,463122,1,32,10
2017,12,eC,5191,4,196,197
2017,11,nesC,844,4,289,127
2017,3,Slash,10703,1,176,163
2017,6,REXX,296,2,372,403
2017,5,CLIPS,8114,2,200,125
2017,8,CLIPS,8952,3,200,122
2017,7,ZenScript,48,3,381,420
2017,5,AutoHotkey,6888,2,225,235
2017,1,Clean,2290,1,294,303
2017,8,BlitzBasic,3942,3,227,244
2017,5,LFE,89,2,414,429
2017,5,P4,2562,2,276,330
2017,1,WebIDL,24134,1,145,200
2017,2,Self,1,1,437,438
2017,6,Factor,591,2,348,316
2017,12,KiCad Schematic,4,4,450,464
2017,8,OpenQASM,2556,3,254,284
2017,12,Xonsh,88,4,397,412
2017,4,Graphviz (DOT),7565,2,201,170
2017,8,Graphviz (DOT),9307,3,201,168
2017,12,Beef,306,4,362,390
2017,3,Monkey C,28,1,420,439
2017,3,Boogie,55,1,412,428
2017,8,Dafny,49,3,425,452
2017,2,ShellSession,21,1,440,401
2017,5,INI,39,2,433,452
2017,11,hoon,296,4,391,380
2017,2,Astro,12,1,454,464
2017,9,TXL,39,3,422,414
2017,5,TXL,22,2,422,411
2017,6,Ruby,2058245,2,8,19
2017,6,JavaScript,3576378,2,4,11
2017,7,Lex,428742,3,26,16
2017,8,Rust,120339,3,66,87
2017,1,CoffeeScript,357712,1,42,40
2017,3,XSLT,608988,1,28,22
2017,1,PostScript,67446,1,101,50
2017,3,PostScript,60017,1,101,50
2017,6,GDB,357683,2,36,30
2017,8,GDScript,3193,3,242,205
2017,9,Objective-C++,426864,3,27,33
2017,2,Scilab,80418,1,95,11
2017,4,MATLAB,121694,2,71,107
2017,8,Scheme,113049,3,70,76
2017,3,Rich Text Format,49674,1,109,154
2017,6,D,95655,2,75,87
2017,8,Click,507,3,312,311
2017,5,Raku,25399,2,138,172
2017,1,UrWeb,4030,1,275,277
2017,12,OpenSCAD,14191,4,150,190
2017,3,Odin,72,1,392,425
2017,3,Racket,4818,1,184,146
2017,11,DTrace,111058,4,63,80
2017,2,Pawn,40567,1,110,148
2017,4,Metal,13405,2,159,204
2017,2,Svelte,951,1,304,337
2017,6,AspectJ,21286,2,143,116
2017,3,MAXScript,13370,1,185,180
2017,9,PAWN,7095,3,158,156
2017,9,Dhall,800,3,323,357
2017,3,SQF,2046,1,279,268
2017,8,EQ,83,3,402,410
2017,3,Brightscript,86,1,335,362
2017,6,Lasso,1072,2,307,241
2017,9,Pony,614,3,318,328
2017,2,JSON,824,1,311,336
2017,12,ABAP,728,4,264,232
2017,6,Gosu,301,2,359,221
2017,4,LSL,1378,2,288,254
2017,2,HyPhy,1823,1,246,308
2017,2,Reason,2844,1,240,286
2017,12,ReScript,4584,4,223,249
2017,12,Fancy,869,4,251,258
2017,11,Slice,271,4,331,372
2017,6,ooc,52,2,410,345
2017,10,Euphoria,582,4,330,361
2017,7,CartoCSS,564,3,326,252
2017,1,NetLogo,282,1,353,389
2017,3,wdl,544,1,339,379
2017,4,Sieve,163,2,377,393
2017,1,Scaml,99,1,411,410
2017,1,hoon,52,1,391,386
2017,3,hoon,126,1,391,386
2017,11,Tea,22,4,431,423
2017,3,Lua,622567,1,24,43
2017,5,Dockerfile,1621314,2,12,36
2017,12,C++,1336715,4,9,5
2017,10,HiveQL,18684,4,146,166
2017,10,Scala,197762,4,56,30
2017,10,TSQL,198794,4,55,82
2017,7,HCL,126414,3,59,94
2017,6,Nix,40450,2,112,142
2017,2,Mathematica,33325,1,129,129
2017,8,Perl 6,253384,3,43,70
2017,7,Bison,7962,3,186,35
2017,9,Rich Text Format,35418,3,109,150
2017,2,VBScript,7430,1,180,224
2017,10,RAML,6409,4,207,244
2017,1,VHDL,8287,1,193,194
2017,7,Awk,533408,3,23,9
2017,11,AutoIt,4599,4,212,233
2017,1,SAS,23992,1,164,118
2017,9,NASL,22413,3,142,165
2017,2,DTrace,196916,1,63,76
2017,11,Limbo,4002,4,228,245
2017,8,PureBasic,85785,3,78,143
2017,3,Stylus,12751,1,181,227
2017,8,API Blueprint,3902,3,219,262
2017,5,Ballerina,2377,2,267,312
2017,9,Cucumber,11644,3,163,58
2017,2,Nu,346,1,352,183
2017,9,F*,1534,3,278,333
2017,2,AMPL,51980,1,111,109
2017,9,SystemVerilog,12487,3,168,166
2017,3,Csound Score,4174,1,248,316
2017,9,Ragel,11764,3,174,203
2017,8,WebAssembly,10808,3,202,267
2017,1,LabVIEW,619,1,350,381
2017,5,VBA,6537,2,206,247
2017,8,CodeQL,3283,3,220,240
2017,2,Idris,692,1,290,276
2017,3,Pan,472,1,355,319
2017,12,Objective-J,1555,4,303,293
2017,4,Eiffel,4025,2,253,179
2017,1,MLIR,21475,1,134,179
2017,10,SystemVerilog,11914,4,168,164
2017,12,Zig,455,4,321,365
2017,11,XProc,1076,4,243,250
2017,12,Earthly,437,4,333,357
2017,12,Modula-3,106,4,382,422
2017,3,Csound Document,1846,1,287,294
2017,1,Gosu,319,1,359,220
2017,10,Grace,4,4,442,447
2017,9,wdl,515,3,339,377
2017,10,Csound,1458,4,271,301
2017,12,Kaitai Struct,305,4,366,393
2017,12,Ceylon,19,4,360,313
2017,2,KRL,204,1,356,365
2017,11,Opal,191,4,371,379
2017,1,Motoko,562,1,357,380
2017,8,Genshi,2294,3,258,260
2017,12,SQL,2,4,444,274
2017,6,Wollok,7,2,435,447
2017,8,PowerShell,1162132,3,16,32
2017,8,Perl,1554998,3,11,6
2017,4,ASP,125661,2,82,18
2017,3,Emacs Lisp,374376,1,35,46
2017,2,ActionScript,35262,1,119,72
2017,3,Assembly,1178737,1,19,8
2017,3,Matlab,76504,1,96,74
2017,8,Jolie,276,3,328,367
2017,6,M4,438987,2,29,31
2017,2,Gherkin,219611,1,51,73
2017,4,Processing,27152,2,137,122
2017,8,Protocol Buffer,238205,3,34,40
2017,11,Fortran,87191,4,73,99
2017,7,SuperCollider,29055,3,131,67
2017,4,Odin,162,2,392,419
2017,5,AutoIt,5409,2,212,243
2017,5,XS,26662,2,128,118
2017,4,SourcePawn,449241,2,33,17
2017,10,Lex,390765,4,26,16
2017,1,OCaml,63188,1,97,106
2017,11,Elm,18419,4,127,145
2017,3,Rascal,17712,1,171,236
2017,10,POV-Ray SDL,8428,4,154,157
2017,11,Haml,9252,4,165,220
2017,2,Nunjucks,4895,1,217,265
2017,9,Scheme,128172,3,70,76
2017,6,RAML,5783,2,207,246
2017,11,OpenEdge ABL,28358,4,98,107
2017,4,Limbo,4662,2,228,251
2017,1,PigLatin,5660,1,215,211
2017,12,Perl6,15446,4,113,62
2017,10,1C Enterprise,28342,4,91,141
2017,3,AMPL,58750,1,111,109
2017,12,Slash,7436,4,176,161
2017,8,nesC,1335,3,289,127
2017,5,AMPL,49218,2,111,108
2017,7,Game Maker Language,3331,3,229,196
2017,9,GDScript,3464,3,242,205
2017,1,MAXScript,15127,1,185,180
2017,6,WebAssembly,6049,2,202,275
2017,4,PureScript,5789,2,191,270
2017,10,ECL,905,4,310,315
2017,1,Mercury,6256,1,211,214
2017,9,SQF,1466,3,279,270
2017,11,Redcode,1544,4,233,218
2017,5,LilyPond,2595,2,260,227
2017,7,CodeQL,3769,3,220,240
2017,9,AIDL,3809,3,231,268
2017,10,EmberScript,9943,4,157,134
2017,3,Common Workflow Language,1904,1,280,327
2017,8,REALbasic,8,3,421,441
2017,7,Clean,1483,3,294,302
2017,9,Eiffel,1631,3,253,188
2017,9,Pure Data,2122,3,244,155
2017,2,Cirru,983,1,314,252
2017,2,Logtalk,151,1,387,374
2017,6,Classic ASP,1059,2,324,341
2017,10,Classic ASP,804,4,324,342
2017,5,Filebench WML,165,2,423,440
2017,4,MQL4,150,2,388,425
2017,12,MQL5,111,4,390,425
2017,12,Singularity,588,4,343,368
2017,2,XML,345,1,345,99
2017,10,Filebench WML,17,4,423,432
2017,4,ZAP,26,2,413,420
2017,4,Scaml,89,2,411,417
2017,5,Berry,36,2,415,432
2017,1,Uno,13,1,301,413
2017,2,Dafny,87,1,425,454
2017,6,Futhark,134,2,393,400
2017,9,PowerShell,917251,3,16,32
2017,9,SQLPL,118632,3,61,69
2017,8,ANTLR,82127,3,80,89
2017,6,SQLPL,145030,2,61,69
2017,8,Smarty,260588,3,40,52
2017,4,ANTLR,103686,2,80,91
2017,5,SCSS,221371,2,48,81
2017,11,CoffeeScript,172284,4,42,39
2017,4,KiCad,2350,2,285,181
2017,9,ASL,1705,3,273,300
2017,6,TeX,238057,2,47,27
2017,7,QMake,138271,3,62,59
2017,2,Processing,39645,1,137,116
2017,5,Nginx,236020,2,58,59
2017,10,Fortran,145070,4,73,99
2017,3,UrWeb,1961,1,275,277
2017,5,Hack,137832,2,65,89
2017,7,Svelte,1039,3,304,334
2017,9,Boo,570,3,334,289
2017,5,TLA,8495,2,187,218
2017,12,Perl 6,112373,4,43,70
2017,10,Logos,31539,4,107,83
2017,9,Nextflow,445,3,327,370
2017,3,Fancy,3097,1,251,254
2017,2,AspectJ,30871,1,143,114
2017,2,Ragel,12379,1,174,203
2017,12,WebAssembly,6650,4,202,272
2017,10,ZenScript,261,4,381,414
2017,10,Csound Document,1365,4,287,282
2017,10,AIDL,4024,4,231,269
2017,8,PicoLisp,816,3,292,238
2017,12,Xtend,2523,4,210,203
2017,9,P4,1168,3,276,331
2017,12,V,2938,4,245,285
2017,12,Smali,782,4,342,333
2017,2,Nextflow,308,1,327,376
2017,9,NCL,299,3,376,391
2017,10,Jasmin,2528,4,252,257
2017,12,LabVIEW,108,4,350,387
2017,6,Monkey,65,2,416,394
2017,9,GAML,89,3,408,417
2017,9,Zephir,539,3,305,305
2017,9,Uno,1034,3,301,389
2017,1,Marko,346,1,369,407
2017,12,Open Policy Agent,400,4,316,339
2017,3,KRL,222,1,356,365
2017,1,NetLinx,113,1,401,423
2017,2,Kaitai Struct,366,1,366,387
2017,5,Ox,10,2,436,449
2017,6,Ox,25,2,436,449
2017,2,TXL,63,1,422,417
2017,1,Ioke,140,1,439,370
2017,1,Java,1777055,1,14,26
2017,3,GLSL,229305,1,44,55
2017,3,TypeScript,661141,1,25,47
2017,2,ANTLR,113191,1,80,92
2017,2,Thrift,124636,1,76,87
2017,7,Objective-C,1209471,3,15,7
2017,3,PLpgSQL,246087,1,53,56
2017,7,Jolie,457,3,328,367
2017,12,Bison,7557,4,186,33
2017,1,jq,3886,1,226,281
2017,10,GAP,53844,4,94,79
2017,6,Crystal,6857,2,183,158
2017,1,Hack,137110,1,65,89
2017,6,Forth,18583,2,149,124
2017,6,LiveScript,2309,2,255,146
2017,8,Apex,11707,3,156,190
2017,5,DTrace,168966,2,63,78
2017,10,OpenEdge ABL,27186,4,98,107
2017,3,BitBake,8583,1,204,208
2017,12,Modelica,656,4,299,302
2017,2,Vim Snippet,35343,1,114,159
2017,5,Hy,4569,2,230,248
2017,7,NCL,197,3,376,391
2017,7,PureScript,5377,3,191,264
2017,5,Csound Score,3066,2,248,319
2017,9,Squirrel,456,3,322,296
2017,1,Arc,14731,1,190,149
2017,12,Idris,629,4,290,277
2017,9,Nearley,743,3,315,364
2017,10,Nearley,870,4,315,382
2017,1,Pony,711,1,318,334
2017,4,LOLCODE,270,2,291,304
2017,8,Parrot,69,3,417,337
2017,11,Eiffel,1177,4,253,185
2017,12,Gosu,131,4,359,242
2017,6,Oz,1619,2,306,274
2017,11,Logtalk,276,4,387,375
2017,6,Cirru,695,2,314,261
2017,9,MQL5,218,3,390,429
2017,5,Bluespec,62,2,404,355
2017,1,GAML,50,1,408,415
2017,5,Moocode,40,2,441,409
2017,10,mupad,164,4,386,370
2017,5,NetLinx,73,2,401,416
2017,1,Witcher Script,78,1,385,396
2017,3,X10,10,1,439,412
2017,5,Genero,7,2,456,467
2017,1,Shell,7133062,1,1,1
2017,1,Roff,990843,1,21,38
2017,1,DIGITAL Command Language,237953,1,52,70
2017,10,CMake,877842,4,18,34
2017,10,Perl,1446225,4,11,6
2017,7,SCSS,208884,3,48,77
2017,11,HCL,110481,4,59,93
2017,9,Meson,59542,3,99,130
2017,4,OCaml,65047,2,97,95
2017,1,Bison,9320,1,186,30
2017,7,YARA,1578,3,293,327
2017,9,MoonScript,1439,3,265,246
2017,1,FORTRAN,7349,1,218,110
2017,1,Module Management System,54203,1,120,112
2017,8,PigLatin,5274,3,215,206
2017,9,Coq,7147,3,194,222
2017,9,Vim Snippet,32933,3,114,153
2017,7,VBA,5928,3,206,254
2017,1,Slash,13854,1,176,163
2017,1,Nit,201,1,380,330
2017,7,NewLisp,12266,3,172,167
2017,9,Max,4711,3,188,179
2017,6,Stylus,9795,2,181,230
2017,5,Squirrel,416,2,322,298
2017,4,Ada,26227,2,132,99
2017,4,Nemerle,173,2,346,225
2017,4,Bicep,2930,2,247,281
2017,12,DM,66660,4,77,96
2017,2,CartoCSS,850,1,326,269
2017,12,RenderScript,6329,4,198,169
2017,10,ABAP,7158,4,264,232
2017,7,Slim,2495,3,261,298
2017,11,RPC,15219,4,167,224
2017,4,P4,1848,2,276,330
2017,8,StringTemplate,4842,3,281,314
2017,2,Factor,475,1,348,310
2017,4,V,2872,2,245,291
2017,11,RenderScript,7564,4,198,169
2017,11,Genie,1686,4,274,330
2017,4,JSON,622,2,311,315
2017,4,Fennel,155,2,406,412
2017,10,Eiffel,1695,4,253,185
2017,1,Ren'Py,147,1,384,437
2017,1,OpenQASM,5112,1,254,290
2017,8,Papyrus,418,3,351,378
2017,7,APL,534,3,340,346
2017,9,J,15027,3,153,121
2017,8,GAML,57,3,408,417
2017,7,XML,356,3,345,119
2017,4,Myghty,1758,2,295,294
2017,2,ZAP,146,1,413,431
2017,12,Witcher Script,208,4,385,398
2017,3,CUE,242,1,358,377
2017,10,DenizenScript,7,4,443,457
2017,4,DenizenScript,14,2,443,458
2017,11,TXL,99,4,422,410
2017,9,Python,3417240,3,3,2
2017,5,Shell,6328137,2,1,1
2017,5,Tcl,219135,2,49,51
2017,12,R,113722,4,54,53
2017,8,Lex,527938,3,26,16
2017,11,EJS,18174,4,147,179
2017,1,Jolie,1047,1,328,367
2017,8,Swift,230254,3,37,66
2017,5,VBScript,12459,2,180,231
2017,4,Matlab,66969,2,96,77
2017,1,Starlark,89908,1,79,121
2017,12,Groovy,193587,4,31,43
2017,5,YASnippet,7666,2,208,264
2017,2,Puppet,49813,1,106,94
2017,6,MoonScript,2439,2,265,209
2017,2,Groff,69359,1,100,19
2017,2,Liquid,7136,1,195,188
2017,2,Jinja,46950,1,103,141
2017,2,OCaml,59602,1,97,106
2017,7,Perl6,23237,3,113,62
2017,2,JSONiq,7135,1,205,213
2017,10,Racket,50599,4,184,158
2017,3,FORTRAN,5606,1,218,110
2017,5,F*,2116,2,278,337
2017,6,MAXScript,10984,2,185,195
2017,11,1C Enterprise,31576,4,91,141
2017,1,Blade,10564,1,189,245
2017,8,Game Maker Language,3411,3,229,196
2017,8,SWIG,40303,3,117,149
2017,5,Mask,11675,2,178,192
2017,12,RAML,3698,4,207,244
2017,9,Brainfuck,7136,3,170,115
2017,10,NewLisp,14052,4,172,163
2017,7,SQF,1039,3,279,270
2017,11,EQ,52,4,402,419
2017,7,Hy,4307,3,230,257
2017,10,HyPhy,3597,4,246,303
2017,4,Qt Script,922,2,319,342
2017,5,kvlang,311,2,336,350
2017,11,Zig,493,4,321,365
2017,1,Faust,6623,1,235,280
2017,5,KiCad Layout,1139,2,296,356
2017,11,Ceylon,88,4,360,313
2017,6,Earthly,514,2,333,352
2017,4,Opa,182,2,400,357
2017,12,Filebench WML,36,4,423,432
2017,12,MQL4,127,4,388,424
2017,12,Cycript,501,4,313,295
2017,6,Golo,65,2,426,404
2017,3,XML,529,1,345,99
2017,2,GSC,676,1,320,338
2017,3,GSC,347,1,320,338
2017,9,RPGLE,2,3,452,449
2017,9,ooc,112,3,410,319
2017,4,INI,32,2,433,452
2017,4,Nimrod,389,2,344,232
2017,7,SQL,8,3,444,277
2017,10,CUE,449,4,358,373
2017,8,Befunge,6,3,434,460
2017,8,Filebench WML,7,3,423,435
2017,11,sed,484908,4,30,63
2017,3,C,3401899,1,7,3
2017,12,AppleScript,11434,4,133,84
2017,2,q,19853,1,152,177
2017,9,Swift,250649,3,37,66
2017,2,Perl,1920437,1,11,6
2017,9,SCSS,205744,3,48,77
2017,3,Eagle,5211,1,263,182
2017,10,Haskell,114925,4,88,89
2017,1,Less,72455,1,92,125
2017,4,GLSL,215619,2,44,54
2017,12,PLSQL,83123,4,67,57
2017,10,SourcePawn,262285,4,33,17
2017,6,jq,4067,2,226,277
2017,11,Processing,13209,4,137,117
2017,5,M,21555,2,141,136
2017,5,Mustache,54908,2,102,130
2017,7,GAP,49357,3,94,78
2017,1,Awk,879350,1,23,9
2017,8,Hack,134429,3,65,90
2017,8,SourcePawn,378709,3,33,17
2017,3,LiveScript,4011,1,255,144
2017,1,Euphoria,585,1,330,360
2017,12,Twig,17966,4,148,173
2017,9,Module Management System,21828,3,120,101
2017,7,API Blueprint,4541,3,219,262
2017,3,Module Management System,42327,1,120,112
2017,5,Eagle,3092,2,263,159
2017,3,Cucumber,18982,1,163,63
2017,9,Eagle,1224,3,263,177
2017,7,SystemVerilog,14105,3,168,166
2017,2,Csound Score,4020,1,248,316
2017,10,PEG.js,1473,4,282,314
2017,5,Csound Document,1431,2,287,292
2017,11,UnrealScript,242406,4,32,10
2017,9,Jsonnet,16026,3,166,210
2017,8,ECL,685,3,310,317
2017,4,SQF,1722,2,279,242
2017,4,Bro,641,2,341,343
2017,4,AIDL,4503,2,231,272
2017,4,CodeQL,3775,2,220,244
2017,6,Pep8,4338,2,216,288
2017,7,PicoLisp,894,3,292,238
2017,9,ImageJ Macro,2384,3,256,310
2017,10,Hy,3566,4,230,256
2017,10,xBase,8984,4,222,270
2017,4,xBase,2891,2,222,265
2017,6,Mask,9650,2,178,192
2017,8,LOLCODE,167,3,291,306
2017,5,Click,1068,2,312,309
2017,3,Ren'Py,179,1,384,437
2017,11,kvlang,756,4,336,345
2017,7,OpenQASM,1270,3,254,284
2017,4,FreeBasic,344,2,349,370
2017,5,SQL,1,2,444,271
2017,3,Grace,19,1,442,452
2017,11,Modula-3,103,4,382,422
2017,4,Xonsh,129,2,397,418
2017,5,MQL5,347,2,390,423
2017,2,ObjectScript,164,1,370,369
2017,3,Myghty,1971,1,295,293
2017,11,X10,5,4,439,420
2017,4,ObjectScript,100,2,370,368
2017,2,Open Policy Agent,877,1,316,348
2017,4,Frege,64,2,394,331
2017,6,Dafny,49,2,425,451
2017,5,Rouge,260,2,363,388
2017,4,hoon,131,2,391,380
2017,3,Tea,10,1,431,416
2017,2,Fantom,481,1,354,314
2017,10,Batchfile,1490910,4,10,22
2017,3,Objective-C,1827583,1,15,7
2017,6,HiveQL,20808,2,146,173
2017,3,Kotlin,143272,1,69,93
2017,11,R,137537,4,54,53
2017,2,EJS,22315,1,147,184
2017,10,R,154544,4,54,53
2017,6,Kotlin,114466,2,69,92
2017,2,PLSQL,139457,1,67,59
2017,10,SCSS,235219,4,48,76
2017,8,ApacheConf,55827,3,85,46
2017,1,AppleScript,32610,1,133,82
2017,7,AutoHotkey,3791,3,225,247
2017,12,FreeMarker,45854,4,81,97
2017,3,ColdFusion,5273,1,236,193
2017,9,NSIS,178971,3,50,45
2017,2,Elixir,36216,1,116,130
2017,2,QML,70392,1,84,97
2017,5,Clojure,211414,2,45,20
2017,11,Clojure,167966,4,45,21
2017,11,Pascal,88583,4,72,58
2017,10,XS,26053,4,128,131
2017,10,Perl 6,205613,4,43,70
2017,12,Visual Basic .NET,19101,4,125,172
2017,2,Standard ML,42465,1,108,98
2017,2,Boo,68,1,334,284
2017,9,DTrace,125950,3,63,81
2017,8,JSONiq,6095,3,205,221
2017,7,Limbo,2751,3,228,250
2017,1,TLA,7547,1,187,212
2017,12,AMPL,20483,4,111,104
2017,3,Haxe,11600,1,177,131
2017,1,MQL5,192,1,390,422
2017,4,Game Maker Language,4694,2,229,205
2017,2,Component Pascal,3514,1,268,262
2017,7,Fluent,4230,3,213,253
2017,7,Self,19,3,437,440
2017,4,GDScript,3452,2,242,197
2017,5,J,26314,2,153,131
2017,8,Asymptote,196,3,375,399
2017,6,X10,10,2,439,428
2017,7,Markdown,151,3,374,406
2017,3,ReScript,5672,1,223,253
2017,3,IGOR Pro,121,1,399,373
2017,6,Zimpl,31,2,398,359
2017,7,Graphviz (DOT),6482,3,201,168
2017,1,Monkey C,28,1,420,439
